Catálogo;Grupo de codes;Código;Versão;Texto Code;Tem texto Longo?;Válido desde;Classe defeitos;Criado por;Data de criação;Modificado por;Data de modificação;Registro inativo;Código de utilização
A;PM-SHOFF;0130;1;Ajustar Set Point;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-SHOFF;0610;1;Limpar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-SHOFF;0670;1;Lubrificar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-SHOFF;0750;1;Programar Troca;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-SHOFF;0870;1;Reapertar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-SHOFF;1050;1;Remontar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
A;PM-SHOFF;1150;1;Substituir;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-SHOFF;1210;1;Substituir Eixo;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-TELOP;0330;1;Chamado para Operadora;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-TELOP;0470;1;Instalar antena de maior ganho;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-TELOP;1030;1;Remanejamento de antena;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-TELOP;1430;1;Trocar Chip;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-TELOP;1450;1;Trocar chip para outra operadora;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-TELOP;1590;1;Trocar operadora;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-TRANS;0010;1;Abrir válvula;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-TRANS;0050;1;Acionar Regional;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-TRANS;0950;1;Reconfigurar Transmissor;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-TRANS;1790;1;Trocar Transmissor;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-TRANS;1810;1;Trocar tubbins;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VALIV;0250;1;Aplicar Vedante;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VALIV;0610;1;Limpar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VALIV;0670;1;Lubrificar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VALIV;0750;1;Programar Troca;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VALIV;0870;1;Reapertar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
A;PM-VALIV;1150;1;Substituir;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBLOQ;0110;1;Ajustar fim de curso;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBLOQ;0170;1;Aplicar Desingripante;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBLOQ;0190;1;Aplicar Lubrificante;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBLOQ;0210;1;Aplicar Selante;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBLOQ;0250;1;Aplicar Vedante;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBLOQ;0610;1;Limpar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBLOQ;0750;1;Programar Troca;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
A;PM-VBLOQ;0870;1;Reapertar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBLOQ;1110;1;Rotação 360º esfera;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBLOQ;1150;1;Substituir;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBRED;0110;1;Ajustar fim de curso;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBRED;0170;1;Aplicar Desingripante;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBRED;0190;1;Aplicar Lubrificante;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
A;PM-VBRED;0210;1;Aplicar Selante;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBRED;0250;1;Aplicar Vedante;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBRED;0610;1;Limpar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBRED;0750;1;Programar Troca;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBRED;0870;1;Reapertar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBRED;1110;1;Rotação 360º esfera;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VBRED;1150;1;Substituir;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
A;PM-VGB;0110;1;Ajustar fim de curso;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VGB;0170;1;Aplicar Desingripante;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VGB;0190;1;Aplicar Lubrificante;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VGB;0210;1;Aplicar Selante;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VGB;0250;1;Aplicar vedante;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
A;PM-VGB;0610;1;Limpar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VGB;0750;1;Programar Troca;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
A;PM-VGB;0870;1;Reapertar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VGB;1110;1;Rotação 360º esfera;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VGB;1150;1;Substituir;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
A;PM-VIATR;10;1;Viatura utilizada;FALSO;01/01/1993;;TR010375;17/08/2017;;;;
A;PM-VRETE;0250;1;Aplicar Vedante;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
A;PM-VRETE;0610;1;Limpar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VRETE;0670;1;Lubrificar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VRETE;0750;1;Programar Troca;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VRETE;0870;1;Reapertar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;PM-VRETE;1150;1;Substituir;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
A;SERV.EST;AVGE;1;AVERIGUACAO;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.EST;COME;1;COMISSIONAMENTO DE ESTAÇÔES;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.EST;COMR;1;COMISSIONEMENTO DE REDES;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.EST;CONR;1;CONVERSÃO DE REDES;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.EST;DSIE;1;DRENAGEM DE SIFAO;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.EST;FDGE;1;FALTA DE GAS;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.EST;INER;1;INERTIZAÇÃO DE REDES;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.EST;LKGE;1;VAZAMENTO;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.EST;MCOE;1;MANUTENCAO CORRETIVA;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.EST;MONE;1;MONITORAMENTO;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.EST;NVAC;1;MANUTENÇÃO PREVENTIVA NIVEL A CONFINADO;FALSO;01/01/1993;;CGMPR1;18/08/2003;;;;X
A;SERV.EST;NVAE;1;MANUTENÇÃO PREVENTIVA NIVEL A;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.EST;NVBC;1;MANUTENÇÃO PREVENTIVA NIVEL B CONFINADO;FALSO;01/01/1993;;CGMPR1;18/08/2003;;;;X
A;SERV.EST;NVBE;1;MANUTENÇÃO PREVENTIVA NIVEL B;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.EST;NVCC;1;MANUTENÇÃO PREVENTIVA NIVEL C CONFINADO;FALSO;01/01/1993;;CGMPR1;18/08/2003;;;;X
A;SERV.EST;NVCE;1;MANUTENÇÃO PREVENTIVA NIVEL C;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.EST;NVV;1;MANUTENÇÃO PREVENTIVA NIVEL V;FALSO;01/01/1993;;CGMPR1;01/04/2003;;;;X
A;SERV.EST;RETE;1;RETIRADA DE ESTAÇÕES;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.EST;SV01;1;COLETA DE PRESSÃO;FALSO;01/01/1993;;LAMARANTE;13/06/2003;;;;X
A;SERV.EST;SV02;1;COLETA DE TEMPERATURA;FALSO;01/01/1993;;LAMARANTE;13/06/2003;;;;X
A;SERV.EST;TMDE;1;TROCA DE MEDIDOR;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.EST;TREE;1;TREINAMENTO;FALSO;01/01/1993;;CGMPR1;26/03/2001;;;;X
A;SERV.IND;ATM;1;ASSISTENCIA TECNICA;FALSO;01/01/1993;;CGMPR1;13/11/2000;;;;X
A;SERV.IND;AVG;1;AVERIGUACAO;FALSO;01/01/1993;;CGMPR1;13/11/2000;;;;X
A;SERV.IND;CFP;1;CORTE POR FALTA DE PAGAMENTO;FALSO;01/01/1993;;CGMPR1;13/11/2000;;;;X
A;SERV.IND;DSI;1;DRENAGEM DE SIFAO;FALSO;01/01/1993;;CGMPR1;13/11/2000;;;;X
A;SERV.IND;FDG;1;;FALSO;01/01/1993;;CGMPR1;13/11/2000;;;X;X
A;SERV.IND;FPP;1;FALTA GÁS PARCIAL COM PREJUIZO AO CONSUM;FALSO;01/01/1993;;LAMARANTE;12/02/2007;;;;X
A;SERV.IND;FPS;1;FALTA GÁS PARCIAL SEM PREJUIZO AO CONSUM;FALSO;01/01/1993;;LAMARANTE;12/02/2007;;;;X
A;SERV.IND;FTN;1;FALTA DE GÁS TOTAL NÃO PROGRAMADA;FALSO;01/01/1993;;LAMARANTE;12/02/2007;;;;X
A;SERV.IND;FTP;1;FALTA DE GÁS TOTAL PROGRAMADA;FALSO;01/01/1993;;LAMARANTE;12/02/2007;;;;X
A;SERV.IND;LIN;1;LIGACAO INDUSTRIAL;FALSO;01/01/1993;;CGMPR1;13/11/2000;;;;X
A;SERV.IND;LKG;1;VAZAMENTO;FALSO;01/01/1993;;CGMPR1;13/11/2000;;;;X
A;SERV.IND;MCO;1;MANUTENCAO CORRETIVA;FALSO;01/01/1993;;CGMPR1;13/11/2000;;;;X
A;SERV.IND;MON;1;MONITORAMENTO;FALSO;01/01/1993;;CGMPR1;13/11/2000;;;;X
A;SERV.IND;MPR;1;MANUTENCAO PREVENTIVA;FALSO;01/01/1993;;CGMPR1;13/11/2000;;;;X
A;SERV.IND;NVA;1;MANUTENÇÃO PREVENTIVA NIVEL A;FALSO;01/01/1993;;CGMPR1;07/02/2001;;;;X
A;SERV.IND;NVB;1;MANUTENÇÃO PREVENTIVA NIVEL B;FALSO;01/01/1993;;CGMPR1;07/02/2001;;;;X
A;SERV.IND;NVC;1;MANUTENÇÃO PREVENTIVA NIVEL C;FALSO;01/01/1993;;CGMPR1;07/02/2001;;;;X
A;SERV.IND;RCP;1;RELIGAR POR CONTA PAGA;FALSO;01/01/1993;;CGMPR1;13/11/2000;;;;X
A;SERV.IND;RCR;1;RETIRADA DE CRM;FALSO;01/01/1993;;CGMPR1;13/11/2000;;;;X
A;SERV.IND;TMD;1;TROCA DE MEDIDOR;FALSO;01/01/1993;;CGMPR1;13/11/2000;;;;X
A;SERV.IND;TRE;1;TREINAMENTO;FALSO;01/01/1993;;CGMPR1;13/11/2000;;;;X
A;SERV.RED;PATR;1;PATRULHAMENTO DE REDE;FALSO;01/01/1993;;LAMARANTE;26/11/2004;;;;X
A;SERV.RED;PVAZ;1;PESQUISA DE VAZAMENTO;FALSO;01/01/1993;;LAMARANTE;26/11/2004;;;;X
A;TIPO-USO;1;1;RESIDENCIAL;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;TIPO-USO;2;1;COMERCIAL;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;TIPO-USO;3;1;INDUSTRIAL;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;TIPO-USO;4;1;ESTADUAL;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;TIPO-USO;5;1;MUNICIPAL;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;TIPO-USO;6;1;FEDERAL;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;TIPO-USO;7;1;COGERACAO;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;TIPO-USO;8;1;TERMOGERACAO;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;TIPO-USO;9;1;AUTOMOTIVO;FALSO;01/01/1993;;PMCONS;27/10/2000;;;;X
A;TURNO;ADM1;1;ADMINISTRATIVO 1;FALSO;01/01/1993;;CGMPR1;15/04/2004;CGMPR1;15/04/2004;;X
A;TURNO;ADM2;1;ADMINISTRATIVO 2;FALSO;01/01/1993;;CGMPR1;15/04/2004;CGMPR1;15/04/2004;;X
A;TURNO;TN01;1;TURNO 1;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
A;TURNO;TN02;1;TURNO 2;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
A;TURNO;TN03;1;TURNO 3;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
A;TURNO;TN04;1;TURNO 4;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
A;TURNO;TN05;1;TURNO 5;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
A;VIATURA;VT01;1;VIATURA;FALSO;01/01/1993;;LAMARANTE;05/06/2003;;;;X
B;ERD.PE;AP01;1;TUBO 20mm PE - RUA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERD.PE;AP02;1;TUBO 32mm PE - RUA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERD.PE;AP03;1;TUBO 40mm PE - RUA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERD.PE;AP04;1;TUBO 63mm PE - RUA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERD.PE;AP05;1;TUBO 90mm PE - RUA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERD.PE;AP06;1;TUBO 125mm PE - RUA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;X
B;ERD.PE;AP07;1;TUBO 180mm PE - RUA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;X
B;ERD.PE;AP08;1;TUBO 250mm PE - RUA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;X
B;ERD.PE;AP09;1;TUBO 20mm PE - CALÇADA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERD.PE;AP10;1;TUBO 32mm PE - CALÇADA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERD.PE;AP11;1;TUBO 40mm PE - CALÇADA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERD.PE;AP12;1;TUBO 63mm PE - CALÇADA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERD.PE;AP13;1;TUBO 90mm PE - CALÇADA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERD.PE;AP14;1;TUBO 125mm PE - CALÇADA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;X
B;ERD.PE;AP15;1;TUBO 180mm PE - CALÇADA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;X
B;ERD.PE;AP16;1;TUBO 250mm PE - CALÇADA;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;X
B;ERP.ACO;PT01;1;"TUBO 2"" AÇO";FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERP.ACO;PT02;1;"TUBO 4"" AÇO";FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERP.ACO;PT03;1;"TUBO 6"" AÇO";FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERP.ACO;PT04;1;"TUBO 8"" AÇO";FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERP.ACO;PT05;1;"TUBO 12"" AÇO";FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERP.ACO;PT06;1;"TUBO 10"" AÇO";FALSO;01/01/1993;;LAMARANTE;13/08/2004;;;;
B;ERP.ACO;PT07;1;"TUBO 14"" AÇO";FALSO;01/01/1993;;LAMARANTE;13/08/2004;;;;
B;ERP.PE;AP01;1;TUBO 20mm PE;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERP.PE;AP02;1;TUBO 32mm PE;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERP.PE;AP03;1;TUBO 40mm PE;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERP.PE;AP04;1;TUBO 63mm PE;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERP.PE;AP05;1;TUBO 90mm PE;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERP.PE;AP06;1;TUBO 125mm PE;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;ERP.PE;AP07;1;TUBO 180mm PE;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;X
B;ERP.PE;AP08;1;TUBO 250mm PE;FALSO;01/01/1993;;LAMARANTE;15/04/2003;;;;
B;EST.CRM;ES01;1;VÁLVULA DE ENTRADA;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES02;1;FILTRO;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES03;1;SHUT OFF;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES04;1;REGULADOR;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES05;1;PILOTO;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES06;1;PRÉ-PILOTO;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES07;1;VÁLVULA DE ALÍVIO;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES08;1;VÁLVULA DE RETENÇÃO;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES09;1;VÁLVULA DE SAÍDA;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES10;1;VÁLVULA DA INSTALAÇÃO;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES11;1;DATA LOGGER;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES12;1;INSTALAÇÃO;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES13;1;MEDIDOR;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES14;1;ANÁLISE DO GRÁFICO;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES15;1;CONFORMIDADE;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES16;1;LOCAL DE INSTALAÇÃO;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
B;EST.CRM;ES17;1;SERVIÇO;FALSO;01/01/1993;;LAMARANTE;26/05/2003;;;;X
B;EST.CRM;ES18;1;INDICADORES CSPE;FALSO;01/01/1993;;LAMARANTE;07/05/2004;;;;X
B;EST.CRM;ES19;1;HOT TAP;FALSO;01/01/1993;;LAMARANTE;27/07/2004;;;;X
B;MC-AGPLU;0010;1;CIVIL ÁGUA PLUVIAIS;FALSO;01/01/1993;;CS210482;02/09/2015;;;;X
B;MC-CITYG;0040;1;CIVIL CITY-GATE;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-CRC;0050;1;CIVIL CRC;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-CRM;0060;1;CIVIL CRM;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-CXDAT;0030;1;CIVIL CAIXA DO DATALOGGER;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-CXVAL;0020;1;CIVIL CAIXA DE VÁLVULA;FALSO;01/01/1993;;CS210482;02/09/2015;;;;
B;MC-DRENA;0070;1;CIVIL DRENAGEM;FALSO;01/01/1993;;CS210482;03/09/2015;;;;X
B;MC-ERD;0080;1;CIVIL ERD;FALSO;01/01/1993;;CS210482;03/09/2015;;;;X
B;MC-ERP;0090;1;CIVIL ERP;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-ERS;0100;1;CIVIL ERS;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-INSAL;0110;1;CIVIL INSTALAÇÃO DE ALVENARIA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-LANCP;0170;1;CIVIL RECEBEDOR / LANÇADOR DE PIG;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-MASIN;0120;1;CIVIL MARCO DE SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;X
B;MC-PAVIM;0130;1;CIVIL PAVIMENTAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;X
B;MC-PODAT;0160;1;CIVIL POSTE DO DATALOGGER;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-PORES;0140;1;CIVIL POSTE DE RESPIRO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-POSIN;0150;1;CIVIL POSTE DE SINALIZAÇÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-REDE;0180;1;CIVIL REDE;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-SDV;0190;1;CIVIL SDV;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-SKID;0200;1;CIVIL SKID / SUPORTE;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-TACHA;0210;1;CIVIL TACHÃO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-TRAVA;0260;1;CIVIL VÁLVULA AÉREA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-TRAVN;0230;1;CIVIL TRAVESSIA NICHO;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-TRAVQ;0240;1;CIVIL TRAVESSIA SUB-AQUATICA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-TRAVS;0250;1;CIVIL TRAVESSIA SUBMERSA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-VALVA;0260;1;CIVIL VÁLVULA AÉREA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-VALVP;0270;1;CIVIL VÁLVULA DE PURGA;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-VALVR;0280;1;CIVIL VÁLVULA DE REDE;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;MC-VGB;0290;1;CIVIL VGB;FALSO;01/01/1993;;CS210482;03/09/2015;;;;
B;PM-ATERR;0010;1;Aterramento;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-BARRE;0030;1;Barreira;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-BATER;0050;1;Bateria;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-BOMBA;0070;1;Bombas;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-COMVA;0080;1;Computador de Vazão;FALSO;01/01/1993;;CS097044;15/12/2015;;;;
B;PM-CONTR;0090;1;Controlador;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-DDR;0130;1;Drenagem;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-DTLOG;0110;1;Data-Logger;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-FILTR;0150;1;Filtro;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-FONTE;0170;1;Fonte;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-MEDID;0190;1;Medidor;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-MODEM;0210;1;Modem;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
B;PM-PASOL;0250;1;Painel Solar;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-PELET;0230;1;Painel Elétrico;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
B;PM-PILOT;0270;1;Piloto;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
B;PM-PLC;0280;1;PLC;FALSO;01/01/1993;;CS097044;15/12/2015;;;;X
B;PM-PT;0290;1;Ponto de Teste;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-PTZ;0310;1;PTZ - Conversor de Volume;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
B;PM-REGUL;0330;1;Regulador;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-RET;0350;1;Retificador;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-SHOFF;0370;1;Shut-Off;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-TELOP;0390;1;Sinal de Operadora;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
B;PM-TRANS;0410;1;Transmissores;FALSO;01/01/1993;;CS210482;08/01/2015;;;;
B;PM-VALIV;0430;1;Válvula de Alívio;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-VBLOQ;0490;1;Válvulas de Bloqueio;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-VBRED;0510;1;VB de Rede;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-VGB;0470;1;Válvula VGB;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
B;PM-VRETE;0450;1;Válvula de Retenção;FALSO;01/01/1993;;CS210482;08/01/2015;;;;X
C;CONFORM;CF01;1;NÃO CONFORME;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
C;CONFORM;CF02;1;CONFORME;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
C;DATALOGG;DL01;1;CAIXA;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
C;DATALOGG;DL02;1;CORPO QUEBRADO;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;
C;DATALOGG;DL03;1;DESCALIBRADO;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
C;DATALOGG;DL04;1;NÃO REGISTRA;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
C;FILTRO;FL01;1;TAMPA;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
C;FILTRO;FL02;1;CORPO;FALSO;01/01/1993;;LAMARANTE;08/05/2003;;;;X
