TPCATALOGO;GRUPOCODE;CODE;DESCRICAO;STATUS;TIPONS;PRECO;CATALOGO;
W;SRIE;0047;(D) CONST/REPARAR RAMAL INTERNO COBRE 2";AC;;AC_SRIE_0047
W;SRIE;0049;(D) CONST/REPARAR RAMAL INTERNO COBRE 3";AT;;AT_SRIE_0049
W;SRIE;0049;(D) CONST/REPARAR RAMAL INTERNO COBRE 3";AC;;AC_SRIE_0049
2;REPA;0104;(D) CONST/REPARAR RAMAL INTERNO COBRE 4";AT;;AT_REPA_0104
2;REPA;0104;(D) CONST/REPARAR RAMAL INTERNO COBRE 4";VT;;VT_REPA_0104
2;REPA;0104;(D) CONST/REPARAR RAMAL INTERNO COBRE 4";SS;;SS_REPA_0104
2;REPA;0104;(D) CONST/REPARAR RAMAL INTERNO COBRE 4";SV;;SV_REPA_0104
2;REPA;0104;(D) CONST/REPARAR RAMAL INTERNO COBRE 4";RL;;RL_REPA_0104
2;REPA;0104;(D) CONST/REPARAR RAMAL INTERNO COBRE 4";AC;;AC_REPA_0104
W;SCON;0053;(D) CONST/REPARAR RAMAL INTERNO COBRE 4";AC;;AC_SCON_0053
W;SCON;0053;(D) CONST/REPARAR RAMAL INTERNO COBRE 4";SS;;SS_SCON_0053
W;SCON;0053;(D) CONST/REPARAR RAMAL INTERNO COBRE 4";RL;;RL_SCON_0053
W;SCON;0053;(D) CONST/REPARAR RAMAL INTERNO COBRE 4";AT;;AT_SCON_0053
W;SRIE;0038;(D) CONST/REPARAR RAMAL INTERNO COBRE<=2;AT;;AT_SRIE_0038
W;SRIE;0038;(D) CONST/REPARAR RAMAL INTERNO COBRE<=2;AC;;AC_SRIE_0038
W;SRIE;0039;(D) CONST/REPARAR RAMAL INTERNO COBRE> 2;AT;;AT_SRIE_0039
W;SRIE;0039;(D) CONST/REPARAR RAMAL INTERNO COBRE> 2;AC;;AC_SRIE_0039
W;SCON;0041;(D) CONSTRUIR ABRIGO DE REGULADOR;AC;;AC_SCON_0041
W;SCON;0041;(D) CONSTRUIR ABRIGO DE REGULADOR;SS;;SS_SCON_0041
W;SCON;0041;(D) CONSTRUIR ABRIGO DE REGULADOR;RL;;RL_SCON_0041
W;SCON;0041;(D) CONSTRUIR ABRIGO DE REGULADOR;AT;;AT_SCON_0041
2;REPA;0089;(D) CONSTRUIR ABRIGO DE REGULADOR;AT;;AT_REPA_0089
2;REPA;0089;(D) CONSTRUIR ABRIGO DE REGULADOR;VT;;VT_REPA_0089
2;REPA;0089;(D) CONSTRUIR ABRIGO DE REGULADOR;SS;;SS_REPA_0089
