ARBPL,WERKS,LVORM,KTEXT
ZIL0001;CG02;;ZILBERGAS;
CON2924;CG02;;CONEXÃO MONTAGENS TECNICAS;
CFR2873;CG02;;CAFÉ REDES LNC;
COM0138;CG02;;Viatura - Prevenção de Perdas;
COM0152;CG02;;VEICULO;
COM0319;CG02;;VEICULO;
COM0383;CG02;;VEICULO EMERGENCIA;
COM0382;CG02;;VEICULO  ASSISTÊNCIA TECNICA;
COM0381;CG02;;Veículo de Emergência - RMSP;
COM0380;CG02;;Veículo de Emergência - RMSP;
COM0377;CG02;;Veículo de Emergência - RMSP;
COM0400;CG02;;Veículo de Emergência - RMSP;
COM0401;CG02;;VEICULO EMERGENCIA;
COM0379;CG02;;VEICULO EMERGENCIA;
COM0219;CG02;;VEICULO Base Campinas - Industrial;
CFR2872;CG02;;CAFÉ REDES - RAMAL;
COM0395;CG02;;Veículo de Emergência - RMSP;
COM0397;CG02;;Veículo de Emergência - RMSP;
COM0398;CG02;;Veículo de Emergência - RMSP;
COM0399;CG02;;VEICULO DE EMERGENCIA;
BEM0001;CG02;;BEM CEN;
AGQ0001;CG02;;AGUA QUENTE;
DTS0001;CG02;;(NEXT) - DT SAT LTDA;
ZIL2703;CG02;;AQUECEDORES ZILBERGAS COMERCIO;
EZC2714;CG02;;EZC SERVIÇOS DE CONTRUÇÃO CIVI;
EZC2704;CG02;;EZC SERVIÇOS DE CONTRUÇÃO CIVI;
EZC2710;CG02;;EZC SERVIÇOS DE CONTRUÇÃO CIVI;
MAP2728;CG02;;MAPSOLO ENGENHARIA LTDA.;
MEG2705;CG02;;MEGATEC ENGENHARIA E SERVIÇOS;
DIN3745;CG02;;DINÂMICA GÁS LTDA;
M133199;CG02;;MC 13 INSTALAÇÕES E MONTAGENS;
FID2979;CG02;;FIDEGÁS PEÇAS E ACESSÓRIOS LTD;
GRA3213;CG02;;GRAZIANO JÚNIOR ENGENHARIA;
CON3284;CG02;;CONEXÃO MONTAGENS TECNICAS;
EZC1057;CG02;;EZC PROJETO 5000;
MDJ1037;CG02;;MDJ MONTAGAGENS ELETROMECÂNICA;
